P.Value B
5102 0.0367581481336234 -4.29770562439554
5103 0.0367891311174431 -4.29842049299045
5104 0.0368028957019083 -4.29873788035324
5105 0.0368224937953374 -4.29918956399402
5106 0.0368254218315668 -4.2992570257964
5107 0.0368343722492108 -4.29946320815275
5108 0.0368572407911412 -4.29998977122379
5109 0.036862097202528 -4.30010154924371
5110 0.0368773704513732 -4.30045298689454
5111 0.0368869099861026 -4.30067241443514
5112 0.0368984162834177 -4.3009370022717
5113 0.0369143714312978 -4.30130374878173
5114 0.0369327943059455 -4.30172701237318
5115 0.0369381634642935 -4.3018503266339
5116 0.0369424678879649 -4.30194917342703
5117 0.0369427385311463 -4.30195538807476
5118 0.0369514554539613 -4.30215552505479
5119 0.036967683713799 -4.30252798766627
5120 0.0370139026086193 -4.30358784279024
5121 0.0370177082162532 -4.30367504824389
5122 0.0370217893320595 -4.30376855653769
5123 0.0370627904115797 -4.30470739280449
5124 0.0370663361510448 -4.30478853151358
5125 0.0370730806705878 -4.30494284688694
5126 0.0370832390708892 -4.30517521678915
5127 0.0370877175625012 -4.30527763957886
5128 0.0371085620087042 -4.30575418031968
5129 0.0371205831008501 -4.30602887628306
5130 0.0371295788515837 -4.3062343787649
5131 0.0371313446709308 -4.3062747117202
5132 0.0371652417604479 -4.30704856380222
5133 0.0371903114943594 -4.3076204170547
5134 0.0371980811957613 -4.30779756595008
5135 0.0372108128766304 -4.30808776406909
5136 0.0372416864352822 -4.30879104561909
5137 0.0372610685578103 -4.30923224722169
5138 0.037271182285897 -4.30946237394713
5139 0.0372940948190046 -4.30998348164721
5140 0.0373034430486619 -4.31019599542277
5141 0.0373142228394784 -4.31044098374945
5142 0.0373242416408269 -4.31066861092721
5143 0.0373440912558536 -4.31111940535608
5144 0.0373541711650797 -4.31134822898011
5145 0.0373558839984844 -4.31138710551844
5146 0.0373747919193117 -4.31181613859262
5147 0.0373772052800942 -4.31187088297213
5148 0.0373784220663531 -4.31189848299892
5149 0.037415035064719 -4.31272852584872
5150 0.0374198116351391 -4.31283675140391
5151 0.0374212551695399 -4.31286945556282
5152 0.0374364306070935 -4.31321318451949
5153 0.0374679121485708 -4.31392578744186
5154 0.0374734505884212 -4.31405108839021
5155 0.0374900755702547 -4.31442709341226
5156 0.0375284293505868 -4.31529387027902
5157 0.0375286417410586 -4.31529866761817
5158 0.0375331801927661 -4.3154011724482
5159 0.0375353266527218 -4.31544964756973
5160 0.0375495228861046 -4.31577017873915
5161 0.0375549172057026 -4.31589194169409
5162 0.0376030575977955 -4.31697777753664
5163 0.037611132035143 -4.3171597588358
5164 0.0376134366123735 -4.31721169178786
5165 0.0376183320623311 -4.31732199821963
5166 0.03762241164234 -4.31741390962955
5167 0.037652651176503 -4.31809486981329
5168 0.0376555091429354 -4.31815919837115
5169 0.0377011469511362 -4.31918574521166
5170 0.0377185109849196 -4.31957597868055
5171 0.0377367627170535 -4.31998595924428
5172 0.0377438874268265 -4.32014594209434
5173 0.0377598304610395 -4.32050382278613
5174 0.0377714182048366 -4.32076383896518
5175 0.0377812142634791 -4.32098358655635
5176 0.0378108475995333 -4.32164796575289
5177 0.0378152695579018 -4.32174705927279
5178 0.0378472935771306 -4.32246433698997
5179 0.037858658936567 -4.32271874683192
5180 0.0378686412700379 -4.32294213212259
5181 0.0378805681604696 -4.32320895198713
5182 0.0378915553962316 -4.32345467272329
5183 0.0378961905601549 -4.32355831207631
5184 0.0379107755151003 -4.32388433591665
5185 0.0379724223674951 -4.32526090530341
5186 0.0380008204435047 -4.32589424486017
5187 0.0380093741532225 -4.32608491426075
5188 0.0380344527394658 -4.32664367815503
5189 0.0380424774291054 -4.32682239090664
5190 0.0380873227833593 -4.32782038688976
5191 0.0381143852721042 -4.328422044715
5192 0.0381674732161103 -4.32960100607151
5193 0.0381980468961997 -4.3302791980915
5194 0.0382644174540897 -4.33174948928692
5195 0.0382843728898414 -4.33219103498037
5196 0.0382871840109309 -4.33225321612199
5197 0.0383207411097704 -4.33299511982442
5198 0.038378911511827 -4.33427958050875
5199 0.0383985251024762 -4.33471220848066
5200 0.0384173124688383 -4.33512639492367
5201 0.0384551657745688 -4.33596026509901
5202 0.0384831497252017 -4.33657617063974
5203 0.0384887110617966 -4.33669851554827
5204 0.038512165889388 -4.33721429908907
5205 0.0385201050528038 -4.33738881076177
5206 0.0385264451285094 -4.33752814564017
5207 0.0385451215996755 -4.33793845602174
5208 0.0385516372138075 -4.33808155097588
5209 0.0385599829630615 -4.33826480207557
5210 0.038568608726095 -4.33845415788788
5211 0.0385724940692041 -4.33853943582473
5212 0.0385758543303196 -4.33861318167634
5213 0.0386122315823927 -4.33941110317043
5214 0.0386927231806263 -4.34117386027584
5215 0.038699627351399 -4.34132488188361
5216 0.0387027163315599 -4.34139244099422
5217 0.0387212343430106 -4.34179733014488
5218 0.0387379438473867 -4.34216250287525
5219 0.0387793780792322 -4.34306730291151
5220 0.0387980891237561 -4.34347556432241
5221 0.0388031368527712 -4.34358566676675
5222 0.0388157552552579 -4.34386083716336
5223 0.0388629904078656 -4.34489006585661
5224 0.0388683993328937 -4.34500783977346
5225 0.0388718315346903 -4.34508256361764
5226 0.0388748736836918 -4.34514878968547
5227 0.0389196209900119 -4.34612228922473
5228 0.038922590174663 -4.34618684378367
5229 0.0389465697392691 -4.34670800665811
5230 0.0389475425191972 -4.34672914159397
5231 0.0389964530602526 -4.34779107543862
5232 0.0390005058363902 -4.34787900569891
5233 0.0390072969628851 -4.3480263265721
5234 0.0390280299982325 -4.34847592499855
5235 0.0390469716595534 -4.34888645848681
5236 0.0390634527776716 -4.34924349342285
5237 0.0390758288171786 -4.34951149514602
5238 0.0390777567032417 -4.34955323528955
5239 0.0391143129267537 -4.35034429603322
5240 0.0391318577782945 -4.35072368380076
5241 0.0391392453077533 -4.35088337751263
5242 0.0391433381758058 -4.35097183804878
5243 0.0391604721431219 -4.35134205503602
5244 0.0391636020443635 -4.3514096650838
5245 0.0391714187289874 -4.35157849118075
5246 0.0391912695971221 -4.35200707497261
5247 0.0391995475755156 -4.35218573077881
5248 0.0392061153458603 -4.35232744864254
5249 0.0392400338758776 -4.35305893911027
5250 0.0392501221419774 -4.3532763758022
5251 0.0392611607518247 -4.3535142285441
5252 0.0392674100388201 -4.35364885301494
5253 0.0392689249765898 -4.35368148498704
5254 0.0392850425665421 -4.35402857844925
5255 0.0393172382527236 -4.35472146815969
5256 0.0393408261111815 -4.35522872969275
5257 0.0393638436849225 -4.355723419857
5258 0.0393846497507853 -4.35617031975307
5259 0.0393969002593123 -4.35643333644391
5260 0.0394297761977444 -4.35713875461708
5261 0.0394371102280093 -4.35729603659297
5262 0.0394475773410646 -4.35752045600238
5263 0.0394640030584121 -4.35787250462456
5264 0.0394781384823224 -4.3581753429466
5265 0.0394813423222703 -4.35824396643646
5266 0.0394877641835857 -4.35838149959156
5267 0.0395030438227216 -4.3587086402107
5268 0.0395473986382983 -4.35965753608547
5269 0.0395522526660515 -4.35976131201176
5270 0.0395676777017368 -4.36009100052713
5271 0.0395809124923037 -4.36037376822453
5272 0.0396000522801312 -4.36078252373656
5273 0.0396178949476963 -4.36116339100166
5274 0.0396490576938998 -4.36182815575368
5275 0.0396503029463374 -4.36185470813598
5276 0.0396625882799127 -4.3621166201098
5277 0.0396976526971124 -4.36286369348995
5278 0.0397138925474998 -4.36320946111446
5279 0.0397304116779611 -4.36356102289704
5280 0.0397363934875757 -4.36368829056527
5281 0.0397373869372472 -4.36370942503703
5282 0.0397720199343068 -4.3644458551225
5283 0.0397865184828278 -4.36475395009539
5284 0.0397976376154953 -4.36499015253068
5285 0.0398235569029278 -4.36554048434385
5286 0.039824871388006 -4.36556838416707
5287 0.0398271385452144 -4.36561650209828
5288 0.0398274496361747 -4.36562310443942
5289 0.0398552701880591 -4.36621332659276
5290 0.0398559568905491 -4.36622788974721
5291 0.0398791279443673 -4.36671913270007
5292 0.0398960357450206 -4.36707740132731
5293 0.0399225961710793 -4.36763988328753
5294 0.0399253462868362 -4.36769810128901
5295 0.0399541426040108 -4.36830744645613
5296 0.0399588329076029 -4.36840665211648
5297 0.0399660757512782 -4.36855982313452
5298 0.0399930763797035 -4.36913057358671
5299 0.0399957258514278 -4.36918655744037
5300 0.0400107357053184 -4.36950364515809
5301 0.0400177245540444 -4.3696512441403
5302 0.040019950429412 -4.36969824719892
5303 0.0400802554847384 -4.37097064627653
5304 0.0400863892586099 -4.37109995255916
5305 0.0400970676164768 -4.37132501385634
5306 0.0401152603853976 -4.37170830710003
5307 0.040153785183122 -4.37251936295039
5308 0.0401634563160032 -4.37272283945566
5309 0.0402036007947024 -4.37356691305133
5310 0.040210887264621 -4.37372002280145
5311 0.0402588552534743 -4.37472724273201
5312 0.0403030731217845 -4.37565460405775
5313 0.0403501031966366 -4.37663977392176
5314 0.0403756902816358 -4.37717525754659
5315 0.0403874978968699 -4.3774222459461
5316 0.0404300389361296 -4.37831147981058
5317 0.0404979644374774 -4.37972929115484
5318 0.0405017546344764 -4.37980833056034
5319 0.0405026477701546 -4.37982695456086
5320 0.0405143836694772 -4.38007163591788
5321 0.0405301147069268 -4.38039949514982
5322 0.0405340269787587 -4.38048101223459
5323 0.0405578407594067 -4.38097702420162
5324 0.0405854848139653 -4.38155243298694
5325 0.0406090951401102 -4.38204355453031
5326 0.0406203776787428 -4.38227813833713
5327 0.040624540169205 -4.38236466656541
5328 0.0406899959519858 -4.38372411381078
5329 0.0407044327581583 -4.38402364209895
5330 0.0407540696499166 -4.3850526358652
5331 0.0407596037917714 -4.3851672794708
5332 0.0407798685059992 -4.38558693777753
5333 0.040783525543852 -4.38566264740367
5334 0.0408004575150784 -4.38601308778508
5335 0.0408158856715998 -4.3863322709085
5336 0.0408390879079197 -4.38681204862161
5337 0.0408547902149926 -4.38713657991931
5338 0.0408863535177694 -4.38778852642211
5339 0.0409440261435046 -4.38897840322064
5340 0.0409602063202459 -4.38931190971015
5341 0.0409756112849394 -4.38962930903235
5342 0.0409796789438539 -4.3897130969696
5343 0.0409989452358522 -4.39010983639355
5344 0.0410171772087089 -4.39048509653344
5345 0.0410371344991446 -4.39089566742407
5346 0.0410429274085924 -4.39101480267513
5347 0.0410773807711893 -4.39172299584372
5348 0.0411256355459814 -4.3927138313589
5349 0.0411683597231124 -4.39359008679544
5350 0.0412108303365168 -4.39446019619194
5351 0.0412112320869772 -4.39446842249071
5352 0.0412124723450261 -4.39449381765734
5353 0.0412628873739097 -4.39552542274319
5354 0.0412845160184969 -4.39596758803857
5355 0.0413682404466302 -4.39767691912715
5356 0.0413805656858124 -4.39792824643918
5357 0.0414007885332476 -4.39834044582589
5358 0.0414273027184507 -4.39888056050835
5359 0.041427319012424 -4.39888089231773
5360 0.0414361084924233 -4.39905986073206
5361 0.0414391853246499 -4.39912250072975
5362 0.0414668371333133 -4.39968523381407
5363 0.0414817252142863 -4.39998805323041
5364 0.041541165213256 -4.40119591007028
5365 0.0415470085548468 -4.40131455234278
5366 0.0415515762409297 -4.40140728171047
5367 0.0415587909561504 -4.40155372706307
5368 0.0415645076905821 -4.40166974722688
5369 0.041576190129901 -4.40190678827317
5370 0.0416032829325384 -4.40245624228571
5371 0.0416130542053783 -4.40265431583872
5372 0.0416242750587675 -4.40288171361981
5373 0.0416286990024504 -4.40297134998165
5374 0.0416352010209698 -4.40310307339973
5375 0.0416536020704744 -4.40347574047271
5376 0.0416568034687977 -4.40354055910653
5377 0.0417277040066036 -4.40497474141045
5378 0.0417403322279774 -4.40522991769507
5379 0.0417456856261269 -4.40533806841847
5380 0.0417556544163613 -4.40553942167238
5381 0.0417598616718899 -4.40562438620353
5382 0.0417688630559135 -4.40580613684164
5383 0.0417774193019123 -4.40597886138922
5384 0.0417918214162587 -4.40626951234271
5385 0.0418125205968714 -4.40668706104418
5386 0.0418207448859316 -4.40685290306792
5387 0.0418236433160758 -4.40691134148024
5388 0.0418256062840979 -4.40695091660467
5389 0.0418539445724156 -4.40752202364815
5390 0.041878143442055 -4.40800938683446
5391 0.0418851006699849 -4.40814945007984
5392 0.0419018883251168 -4.40848731937359
5393 0.0419162501364328 -4.40877625318614
5394 0.0419384272223412 -4.40922221210149
5395 0.0419484650309534 -4.40942398093444
5396 0.0419505897176844 -4.40946668251489
5397 0.0419596875585714 -4.40964950363931
5398 0.041963039617297 -4.40971685276868
5399 0.0419728096822141 -4.40991311941689
5400 0.0419967014908989 -4.41039286966456
5401 0.0420251612953098 -4.41096397182948
5402 0.0420590126737913 -4.41164273787975
5403 0.0420831427197313 -4.4121262278354
5404 0.0420888988846665 -4.4122415201967
5405 0.0420959678004747 -4.41238308347644
5406 0.0421112820014788 -4.41268968258364
5407 0.0421259832676372 -4.41298390022751
5408 0.0421278312820088 -4.41302087705973
5409 0.0421577629494512 -4.41361954121858
5410 0.0421888358803948 -4.41424055968296
5411 0.0422243931273858 -4.41495061175832
5412 0.042246463632346 -4.4153910276604
5413 0.0423272058012473 -4.41700017691807
5414 0.0423596866327797 -4.41764659362617
5415 0.0423656206780371 -4.41776463366903
5416 0.0424190592957775 -4.41882685292449
5417 0.0424297348561222 -4.419038886523
5418 0.0424759603675331 -4.41995635234473
5419 0.0424760724363816 -4.4199585753684
5420 0.0425255945938295 -4.42094030585447
5421 0.0425259865170876 -4.42094807057528
5422 0.0425296908653759 -4.4210214568168
5423 0.042545404408186 -4.42133268061048
5424 0.0425535768619449 -4.4214944972035
5425 0.0426186722272943 -4.4227822367712
5426 0.0426438326348391 -4.42327941518854
5427 0.0426445632590296 -4.42329384797152
5428 0.0426555176104623 -4.4235102095745
5429 0.0426889993402912 -4.42417115221109
5430 0.0427002569753294 -4.42439326003819
5431 0.0427649924094378 -4.42566926655835
5432 0.042792670473009 -4.42621421229383
5433 0.0428028982764218 -4.42641549096835
5434 0.0428035150948504 -4.42642762806786
5435 0.0428097824966533 -4.42655094093952
5436 0.0428157183468813 -4.42666771295064
5437 0.0428252761217146 -4.42685570091628
5438 0.0428471805335635 -4.42728636358159
5439 0.0428569631340881 -4.42747862456848
5440 0.0428659287964811 -4.42765478947607
5441 0.0428680655984247 -4.42769676945154
5442 0.0428683731839813 -4.42770281214879
5443 0.0428864364977057 -4.42805759657372
5444 0.0429030115715264 -4.42838301210388
5445 0.0429514039170228 -4.42933233512538
5446 0.0429584315849451 -4.42947010491429
5447 0.0429591646160818 -4.42948447382855
5448 0.0429743517085408 -4.42978211404094
5449 0.0429782170894039 -4.42985785103621
5450 0.0429958555027343 -4.43020336143496
5451 0.0430123968337485 -4.43052724628445
5452 0.0430148237524782 -4.43057475516041
5453 0.0430386432278207 -4.43104089099036
5454 0.0430946542368087 -4.43213593227607
5455 0.0431466810762584 -4.43315174192743
5456 0.0431471187195886 -4.4331602813309
5457 0.0431539287849895 -4.43329314925973
5458 0.0431691545921784 -4.43359013299688
5459 0.0431851450315975 -4.43390191259488
5460 0.0431952302534374 -4.43409849059954
5461 0.0431960550074808 -4.43411456431458
5462 0.0432269855309318 -4.43471713962324
5463 0.0432429335251593 -4.43502765460479
5464 0.0432564737102037 -4.43529119393072
5465 0.0432790941089936 -4.43573127256915
5466 0.0432806913366644 -4.43576233740775
5467 0.0432919323986849 -4.43598093325955
5468 0.0433227179265926 -4.43657928922333
5469 0.0433309865625611 -4.43673992455234
5470 0.0433493995464785 -4.43709751904401
5471 0.0433755269182678 -4.43760465901561
5472 0.0434061612490946 -4.43819887153594
5473 0.0434157516338914 -4.43838480511903
5474 0.0434301014017908 -4.43866293061807
5475 0.0434419296357181 -4.43889211141715
5476 0.0434522724106576 -4.43909245659198
5477 0.0434725838401653 -4.43948575416403
5478 0.0435082927165452 -4.44017672992767
5479 0.0435411108039687 -4.44081124261018
5480 0.0435514183853246 -4.44101042807146
5481 0.0435788985900713 -4.44154121811523
5482 0.043612188994586 -4.44218376306479
5483 0.0436266734955039 -4.44246317041352
5484 0.0436599397054075 -4.44310450956769
5485 0.0436904065740805 -4.44369142961589
5486 0.0436908253024455 -4.44369949308729
5487 0.0437133341917093 -4.44413282825682
5488 0.0437846484315004 -4.44550420341799
5489 0.0438426701737821 -4.44661823165032
5490 0.0438591154275294 -4.44693370160349
5491 0.0438843180212752 -4.44741692264507
5492 0.0438895702644847 -4.44751758959734
5493 0.0438959444569611 -4.44763974333869
5494 0.0438996804574077 -4.44771133062859
5495 0.0439026147095844 -4.44776755074484
5496 0.0439208163508367 -4.4481162049683
5497 0.0439512774616608 -4.4486993507329
5498 0.0439536439618136 -4.44874463708198
5499 0.0440466414777345 -4.45052224942913
5500 0.0440524389864852 -4.4506329358764
5501 0.0440731868411865 -4.45102892989925
5502 0.0441249055396911 -4.45201518123636
5503 0.0441539310238432 -4.45256815109468
5504 0.0441550032976647 -4.45258857185737
5505 0.0441551607728041 -4.45259157082582
5506 0.0441824510685599 -4.4531111194431
5507 0.0441878865756729 -4.45321455951312
5508 0.044212441421075 -4.45368168218859
5509 0.044281390071843 -4.45499187936595
5510 0.0443474479295073 -4.45624513289628
5511 0.0443598365670454 -4.45647995216114
5512 0.0443629108246326 -4.45653821220365
5513 0.0443668191924177 -4.45661227327906
5514 0.0444151501402706 -4.45752754710777
5515 0.0444391269204174 -4.45798122185592
5516 0.0445131602897779 -4.45938041497067
5517 0.0445292890123771 -4.45968491485089
5518 0.0445606261233356 -4.46027620768757
5519 0.0445664569560373 -4.46038618007077
5520 0.0445729252166866 -4.46050815695018
5521 0.0446044340761274 -4.46110207712185
5522 0.0446051996465473 -4.4611165021004
5523 0.0446162891500693 -4.46132542277408
5524 0.0446272207531125 -4.46153131521415
5525 0.0446492571116122 -4.46194620009667
5526 0.0446789914475298 -4.46250567566202
5527 0.0446986793589167 -4.46287590409073
5528 0.0447470625389026 -4.46378501456247
5529 0.0447524112874025 -4.46388545299988
5530 0.044778463781075 -4.46437448443075
5531 0.0448034445653457 -4.46484311770827
5532 0.0448472334024271 -4.46566392233469
5533 0.0448722002618674 -4.46613153892497
5534 0.0448818222794488 -4.46631168133608
5535 0.0448940182064887 -4.46653995381762
5536 0.0449012510688553 -4.46667530125706
5537 0.0449030722032375 -4.46670937624852
5538 0.0449265638819731 -4.46714879543956
5539 0.0449467287783666 -4.4675257933075
5540 0.044952559439091 -4.4676347687103
5541 0.0449673190267448 -4.46791055982497
5542 0.0449693015590808 -4.46794759728795
5543 0.0450283210344912 -4.46904940663761
5544 0.0450414119415763 -4.46929358923315
5545 0.0450496194557244 -4.46944664458952
5546 0.0450817108104078 -4.47004480897055
5547 0.0451179146902971 -4.47071909070947
5548 0.045163835117831 -4.47157352020163
5549 0.0451877538276733 -4.47201820732728
5550 0.0452272527598399 -4.47275201362814
5551 0.0452431001426249 -4.47304623476037
5552 0.0452519944451851 -4.4732113180859
5553 0.0452871569643125 -4.47386362023543
5554 0.0452932322101122 -4.47397626849554
5555 0.0452993378257892 -4.47408946385579
5556 0.0453022337244483 -4.47414314689553
5557 0.0453374651925765 -4.47479596495351
5558 0.0453906433926457 -4.47578031456703
5559 0.0454018590860113 -4.47598776648255
5560 0.0454093937900066 -4.47612710240832
5561 0.0454101570851558 -4.47614121632791
5562 0.0454113627772933 -4.47616351000226
5563 0.0454336458578681 -4.4765754199091
5564 0.0454440574231952 -4.47676780814563
5565 0.0454495866599084 -4.47686996028731
5566 0.0454650334062383 -4.47715526819717
5567 0.045494955520683 -4.4777076520639
5568 0.0455099517380149 -4.47798434921616
5569 0.0455185451254092 -4.4781428636627
5570 0.0455349142249264 -4.47844472249243
5571 0.0455387121550615 -4.47851474292717
5572 0.0455445154094747 -4.4786217225943
5573 0.0455561093421474 -4.47883540712473
5574 0.0455837241976383 -4.47934413829324
5575 0.0456303679598195 -4.4802026906142
5576 0.0456358063437055 -4.48030273253017
5577 0.0456498445654379 -4.48056091495149
5578 0.0456745293078056 -4.48101469902382
5579 0.0457186042906949 -4.48182429560293
5580 0.0457188187986492 -4.48182823380802
5581 0.0457494408996115 -4.48239023305912
5582 0.0457551041558958 -4.48249412588968
5583 0.0457616608751353 -4.48261439244852
5584 0.0457924751241664 -4.48317935960267
5585 0.0457988035094744 -4.48329533851192
5586 0.0457998596142303 -4.48331469186568
5587 0.0458233987604085 -4.48374593001626
5588 0.0458462813675657 -4.48416491680189
5589 0.0458471515219293 -4.48418084521939
5590 0.0458629216390892 -4.48446946644392
5591 0.0458968208765871 -4.48508952923361
5592 0.0459088476589025 -4.48530939941175
5593 0.0459191190479861 -4.48549712997749
5594 0.0459229776271992 -4.48556764194901
5595 0.0459488445187691 -4.48604017445509
5596 0.0460220478467308 -4.48737592519706
5597 0.0460377972618157 -4.48766301434729
5598 0.0460450306456767 -4.48779483385554
5599 0.0461114061612828 -4.48900342853055
5600 0.0461509351762689 -4.4897223200588
5601 0.0461582476013431 -4.48985523585666
5602 0.0461589132069305 -4.48986733327221
5603 0.0461726901967114 -4.49011768951383
5604 0.0461934390061185 -4.49049458961731
5605 0.0461999213544569 -4.49061230428829
5606 0.0462038632512114 -4.49068387772411
5607 0.0462088389028817 -4.49077421197474
5608 0.0462542125874062 -4.49159751061659
5609 0.0462907883919739 -4.49226055403356
5610 0.0463014640712004 -4.49245397790055
5611 0.0463027474381976 -4.49247722701034
5612 0.0463250322009255 -4.49288082321299
5613 0.0463418276752317 -4.49318486855515
5614 0.0463577357140971 -4.49347274179852
5615 0.0463797861147173 -4.49387159570804
5616 0.0464214271548959 -4.49462426615537
5617 0.0464400152845502 -4.49496002088018
5618 0.0464973694293966 -4.49599510893565
5619 0.0465258464614268 -4.49650854316474
5620 0.0465359926934064 -4.49669139736441
5621 0.0465471704599146 -4.49689279314027
5622 0.0465592124605251 -4.49710970327679
5623 0.0466464115973919 -4.4986786423456
5624 0.0467619315902804 -4.50075239525576
5625 0.0467966109317357 -4.50137388683563
5626 0.0468759164236802 -4.50279330566196
5627 0.0468972288828078 -4.50317432713096
5628 0.0469131021736815 -4.50345798929259
5629 0.0469186122956141 -4.50355643376387
5630 0.0469307792972959 -4.50377376766722
5631 0.0469505676535025 -4.50412711175498
5632 0.046964648602441 -4.50437844789861
5633 0.0469833106784535 -4.50471143195691
5634 0.0470037266052777 -4.50507555004624
5635 0.047019785063534 -4.50536183558766
5636 0.0470442236458188 -4.5057973218814
5637 0.0470488753170239 -4.50588018589336
5638 0.0470817853610408 -4.50646619282175
5639 0.0470949498041802 -4.50670048229861
5640 0.0471066314258582 -4.50690832399851
5641 0.0471544476689764 -4.50775851407304
5642 0.047182632774364 -4.50825922988084
5643 0.0472035182578589 -4.50863006267082
5644 0.0472585684138395 -4.50960667920134
5645 0.0472610173430209 -4.5096500965337
5646 0.0472697631889682 -4.50980513323531
5647 0.0473010114250483 -4.51035882056655
5648 0.0473517667588955 -4.51125733285316
5649 0.0473949555810663 -4.5120210974753
5650 0.0474141143868981 -4.51235967289817
5651 0.0474222304824442 -4.51250305747984
5652 0.0474250508069558 -4.51255287723532
5653 0.0474272181178764 -4.51259115967922
5654 0.0474326941971734 -4.51268787856258
5655 0.0474359084734498 -4.51274464384567
5656 0.0474359388735876 -4.51274518070375
5657 0.0474406892355456 -4.51282906633551
5658 0.0474414518888784 -4.51284253304365
5659 0.0474599125345433 -4.51316843609054
5660 0.0474667372724491 -4.51328888573993
5661 0.047481680092167 -4.51355254750162
5662 0.0475298883645571 -4.51440257267198
5663 0.0476035767770255 -4.51570011770181
5664 0.0476169352574906 -4.51593511423303
5665 0.0476182711849376 -4.51595861145978
5666 0.0476293983122118 -4.51615429616215
5667 0.0476310948289942 -4.51618412733552
5668 0.0476628947826657 -4.51674308343927
5669 0.0476776574675307 -4.51700243739203
5670 0.0477348371165208 -4.51800618302014
5671 0.0477713534155094 -4.51864653602266
5672 0.0478231438661344 -4.51955385333473
5673 0.0478284948193843 -4.51964753766801
5674 0.0478311820050623 -4.51969458066782
5675 0.0478351328091087 -4.51976374004049
5676 0.0478496671634884 -4.52001811410279
5677 0.0478564123074039 -4.52013613705275
5678 0.0478729911413789 -4.52042615016927
5679 0.0479046282108222 -4.52097928284824
5680 0.0479737114718864 -4.52218577531126
5681 0.047977030424612 -4.52224369244438
5682 0.0479775691625264 -4.52225309325097
5683 0.048000008201122 -4.5226445485453
5684 0.0480135921260903 -4.52288143014587
5685 0.0480738301749129 -4.52393103299018
5686 0.0482034419017609 -4.52618472490928
5687 0.0482362415868792 -4.52675403334915
5688 0.0482461924548157 -4.52692667114542
5689 0.048253674669014 -4.52705645548676
5690 0.0482787525344903 -4.52749129420311
5691 0.0482838770193619 -4.52758012111088
5692 0.048285312997446 -4.52760501031553
5693 0.0482953763082386 -4.5277794115479
5694 0.0483879585823049 -4.52938210346579
5695 0.0483900226822717 -4.52941779823274
5696 0.0483901659296931 -4.52942027537066
5697 0.0484345435416963 -4.53018731294793
5698 0.0484440057740692 -4.53035076546664
5699 0.0484771681547626 -4.53092335341056
5700 0.0484809542505931 -4.53098869857624
5701 0.0484852250483587 -4.53106240287175
5702 0.0484911638008324 -4.53116488090497
5703 0.0485096878944873 -4.53148444426184
5704 0.0485238188678317 -4.53172813435362
5705 0.048576116893045 -4.53262936837416
5706 0.0485778439792309 -4.53265911319824
5707 0.0485939552781914 -4.53293653707557
5708 0.0485990127552419 -4.5330236028355
5709 0.0486747451708498 -4.53432621364086
5710 0.0487373476524175 -4.53540137396556
5711 0.0487430460519478 -4.53549916822081
5712 0.0487514352120794 -4.53564311856794
5713 0.048792181091741 -4.53634190920407
5714 0.0488054170887269 -4.53656877367643
5715 0.0488364662997075 -4.53710070127988
5716 0.0488516025434162 -4.5373598823944
5717 0.0488560045668068 -4.53743524327046
5718 0.0488961718264706 -4.53812255987112
5719 0.0488980965581029 -4.53815547969475
5720 0.0489115910944425 -4.53838624633933
5721 0.0489789504459288 -4.53953713776982
5722 0.0489791662392062 -4.53954082209573
5723 0.0490152685639465 -4.54015697065138
5724 0.0490256992940551 -4.5403348999137
5725 0.0490963010572659 -4.54153818807908
5726 0.0491095496872526 -4.54176378516869
5727 0.049132566244259 -4.54215555741195
5728 0.0491358599393577 -4.54221160461657
5729 0.0491675426027836 -4.54275053063792
5730 0.0492210495771564 -4.54365985924271
5731 0.0492234471224573 -4.54370058009541
5732 0.0492711338746162 -4.54451007604418
5733 0.049294029242726 -4.54489843754578
5734 0.0493094944310852 -4.54516065728597
5735 0.0493158850009078 -4.54526898713946
5736 0.0493943409252807 -4.546597727779
5737 0.0493950791354619 -4.54661021962925
5738 0.0493986954604462 -4.54667141153578
5739 0.0494129952540552 -4.54691333231752
5740 0.0494458254923947 -4.5474684676268
5741 0.0494507282457588 -4.54755133620719
5742 0.0494517868771965 -4.54756922854155
5743 0.0494870181924989 -4.54816445593525
5744 0.0495285042077669 -4.54886478223235
5745 0.049537471453909 -4.54901607711043
5746 0.0495465654496353 -4.54916948097554
5747 0.0496247485924305 -4.55048710379387
5748 0.0496266758902648 -4.5505195569173
5749 0.0496269823792903 -4.55052471766084
5750 0.049627528778679 -4.55053391799526
5751 0.0496413471846234 -4.55076655832607
5752 0.0496530370478452 -4.55096331011353
5753 0.049662380371404 -4.5511205321913
5754 0.0496712725278012 -4.55127013338378
5755 0.0496821122824354 -4.55145246263319
5756 0.0496985445635788 -4.55172878046253
5757 0.0497046916974668 -4.55183212310358
5758 0.0497265900826198 -4.55220015853575
5759 0.0498111788092867 -4.55362019443806
5760 0.0498122934329822 -4.55363888921772
5761 0.0498424905647857 -4.55414519593101
5762 0.0498451622841101 -4.55418997629173
5763 0.049849405841178 -4.55426109682328
5764 0.0498764632311917 -4.55471441893835
5765 0.0498833525290908 -4.55482980142297
5766 0.0498909354876377 -4.55495678193763
5767 0.0498960373655907 -4.55504220402269
5768 0.0499013201376093 -4.55513064514608
5769 0.0499062149857754 -4.55521258304836
5770 0.049961954851786 -4.55614504918632
