Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000044743,Defb10,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000047390,Defb9,0.0,-5.192214577616694,0.0006398030194945068,0.011427375138732642,5.192214577616694,0.0006398030194945068
ENSMUSG00000045337,Defb11,0.0022461448700305487,-5.443753344612657,1.8326735754135474e-27,0.11198827635957989,5.443753344612657,1.8326735754135474e-27
ENSMUSG00000006567,Atp7b,0.0044922897400610975,-1.714167280812049,0.26808448604654994,0.01371285016647917,1.714167280812049,0.26808448604654994
ENSMUSG00000063362,Alg11,0.16771215029561432,0.4484320556821415,0.3258860796834857,0.12113017647056601,-0.4484320556821415,0.3258860796834857
ENSMUSG00000037738,Nek5,0.0007487149566768495,-5.41460699895314,1.2476504849493988e-12,0.04570950055493057,5.41460699895314,1.2476504849493988e-12
ENSMUSG00000031478,Nek3,0.01572301409021384,-0.6404189408307364,0.5967809831513657,0.022854750277465283,0.6404189408307364,0.5967809831513657
ENSMUSG00000037725,Ckap2,0.0026205023483689737,-1.6072520768955378,0.35475919370747794,0.006856425083239585,1.6072520768955378,0.35475919370747794
ENSMUSG00000031479,Vps36,0.16247114559887635,0.09153032338278155,1.0,0.15084135183127087,-0.09153032338278155,1.0
ENSMUSG00000031480,Thsd1,0.013476869220183292,-0.857230329903885,0.3500411196890059,0.022854750277465283,0.857230329903885,0.3500411196890059
ENSMUSG00000031482,Slc25a15,0.06888177601427016,-0.12026473573767804,0.9645266771323927,0.07313520088788891,0.12026473573767804,0.9645266771323927
ENSMUSG00000099825,1810012K16Rik,0.00037435747833842477,-3.192214577616694,0.16908598027462773,0.004570950055493057,3.192214577616694,0.16908598027462773
ENSMUSG00000031533,Mrps31,0.14188148429026298,0.23468307687221213,0.7130733558884521,0.11884470144281947,-0.23468307687221213,0.7130733558884521
ENSMUSG00000031534,Smim19,0.28301425362384913,-0.18265393930859886,0.6666370263354482,0.319966503884514,0.18265393930859886,0.6666370263354482
ENSMUSG00000037656,Slc20a2,0.1980351060410267,-1.0003470232937035,0.0008347938370147053,0.3953871798001494,1.0003470232937035,0.0008347938370147053
ENSMUSG00000097042,Gm17491,0.012728154263506443,0.20010284516206767,1.0,0.009141900110986114,-0.20010284516206767,1.0
ENSMUSG00000008892,Vdac3,1.3147434639245479,0.5130243015750398,0.10274509788357157,0.9210464361818509,-0.5130243015750398,0.10274509788357157
ENSMUSG00000031536,Polb,0.39494713964703815,0.237469697626552,0.6246208567274212,0.33367935405099314,-0.237469697626552,0.6246208567274212
ENSMUSG00000031537,Ikbkb,0.3882087050369465,0.09041055657498154,0.995609454133969,0.363390529411698,-0.09041055657498154,0.995609454133969
ENSMUSG00000031538,Plat,0.12278925289500332,-0.6715730578623935,0.04458756459856334,0.19426537735845492,0.6715730578623935,0.04458756459856334
ENSMUSG00000031539,Ap3m2,0.6109514046483092,1.077372311893992,0.00031615490721558675,0.2879698534960626,-1.077372311893992,0.00031615490721558675
ENSMUSG00000054822,1700041G16Rik,0.0022461448700305487,-0.7998971548379323,0.8565704369419178,0.0022854750277465285,0.7998971548379323,0.8565704369419178
ENSMUSG00000031540,Kat6a,0.15049170629204675,-0.2924660512521937,0.4935541395127365,0.18283800221972227,0.2924660512521937,0.4935541395127365
ENSMUSG00000031543,Ank1,0.214132477609579,1.1628218290826076,0.0013974383956907492,0.09370447613760766,-1.1628218290826076,0.0013974383956907492
ENSMUSG00000086741,Gm15816,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000031545,Gpat4,0.41141886869392885,0.3564843791176915,0.37571070509138627,0.319966503884514,-0.3564843791176915,0.37571070509138627
ENSMUSG00000031546,Gins4,0.11717389071992695,-0.6345594228912721,0.07204365539191791,0.18055252719197573,0.6345594228912721,0.07204365539191791
ENSMUSG00000015341,Golga7,0.4649519880963236,-0.7829687161476127,0.0015283585309482303,0.7999162597112849,0.7829687161476127,0.0015283585309482303
ENSMUSG00000031548,Sfrp1,0.026953738440366585,-2.5048903592658593,6.936001302133682e-05,0.1531268268590174,2.5048903592658593,6.936001302133682e-05
ENSMUSG00000037492,Zmat4,0.3051013448458162,1.3927479231044633,3.887367117351765e-05,0.11427375138732641,-1.3927479231044633,3.887367117351765e-05
ENSMUSG00000109141,Gm30692,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000056313,Tcim,0.005615362175076371,-1.9291801717828987,0.1625341042825416,0.020569275249718754,1.9291801717828987,0.1625341042825416
ENSMUSG00000031549,Ido2,0.0044922897400610975,-0.9068123587544452,0.7587069421657565,0.006856425083239585,0.9068123587544452,0.7587069421657565
ENSMUSG00000031551,Ido1,0.01647172904689069,-0.5748305992031595,0.6130705605444936,0.022854750277465283,0.5748305992031595,0.6130705605444936
ENSMUSG00000037437,Adam32,0.002994859826707398,-0.4373270754532239,1.0,0.0022854750277465285,0.4373270754532239,1.0
ENSMUSG00000031555,Adam9,0.2744040316220654,-0.13200994341077732,0.80238311618169,0.29939722863479523,0.13200994341077732,0.80238311618169
ENSMUSG00000031556,Tm2d2,0.5735156568144668,0.09224685540139932,0.9801747324709831,0.5370866315204341,-0.09224685540139932,0.9801747324709831
ENSMUSG00000037406,Htra4,0.012353796785168018,0.48021076435480214,0.7400878903098332,0.006856425083239585,-0.48021076435480214,0.7400878903098332
ENSMUSG00000086289,Gm16933,0.0022461448700305487,-1.3848596555590884,0.5611979511963797,0.004570950055493057,1.3848596555590884,0.5611979511963797
ENSMUSG00000031557,Plekha2,0.12578411272171072,-0.09329034507551981,0.9450777283993727,0.13255755160929864,0.09329034507551981,0.9450777283993727
ENSMUSG00000110148,5830408C22Rik,0.012728154263506443,-1.1784087780916623,0.13310767025262996,0.02742570033295834,1.1784087780916623,0.13310767025262996
ENSMUSG00000065954,Tacc1,0.7498380291118648,0.703203233547877,0.022036878849022393,0.4593804805770522,-0.703203233547877,0.022036878849022393
ENSMUSG00000110140,5430421F17Rik,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000110063,Gm31045,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000031565,Fgfr1,0.20177868082441094,-0.8342172280218088,0.003667906758304038,0.35881957935620495,0.8342172280218088,0.003667906758304038
ENSMUSG00000086134,Gm16159,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000037363,Letm2,0.06850741853593173,-0.0836901208385239,1.0,0.07084972586014238,0.0836901208385239,1.0
ENSMUSG00000043794,D830025C05Rik,0.0026205023483689737,0.39274792310446216,0.8459219300310895,0.0,-0.39274792310446216,0.8459219300310895
ENSMUSG00000054823,Nsd3,0.34777809737639664,0.38347010951645233,0.34129003125778146,0.26511510321859727,-0.38347010951645233,0.34129003125778146
ENSMUSG00000031570,Plpp5,0.10219959158638997,0.446385886706536,0.39713301546171575,0.07313520088788891,-0.446385886706536,0.39713301546171575
ENSMUSG00000061313,Ddhd2,0.3140859243259384,0.8402069000756844,0.013989525008989798,0.17369610210873615,-0.8402069000756844,0.013989525008989798
ENSMUSG00000091514,Gm17484,0.023210163656982336,0.20010284516206767,0.9641520800715936,0.018283800221972228,-0.20010284516206767,0.9641520800715936
ENSMUSG00000037316,Bag4,0.37548055077344006,0.4217769717159954,0.2723645762167177,0.27882795338507643,-0.4217769717159954,0.2723645762167177
ENSMUSG00000037296,Lsm1,0.3137115668476,0.49056507942907834,0.22364188032739032,0.22169107769141325,-0.49056507942907834,0.22364188032739032
ENSMUSG00000031574,Star,0.006364077131753221,-0.022289576174380876,1.0,0.004570950055493057,0.022289576174380876,1.0
ENSMUSG00000031575,Ash2l,0.1523634936837389,-0.34421767106174306,0.3931501478786801,0.19197990233070839,0.34421767106174306,0.3931501478786801
ENSMUSG00000031576,Kcnu1,0.020589661308613363,0.39274792310446305,0.7414092699641183,0.01371285016647917,-0.39274792310446305,0.7414092699641183
ENSMUSG00000037260,Hgsnat,0.28001939379714175,0.7918227120585322,0.13691303677741012,0.159983251942257,-0.7918227120585322,0.13691303677741012
ENSMUSG00000037251,Pomk,0.11717389071992695,0.6873686719960901,0.14093772250284103,0.07084972586014238,-0.6873686719960901,0.14093772250284103
ENSMUSG00000015994,Fnta,0.4185316607823589,-0.33723875104671486,0.2836696017893522,0.5279447314094481,0.33723875104671486,0.2836696017893522
ENSMUSG00000037234,Hook3,0.2886296157989255,-0.04821804116490691,0.9957110923883143,0.29711175360704867,0.04821804116490691,0.9957110923883143
ENSMUSG00000013878,Rnf170,0.19429153125764245,1.0931876412455552,0.0034854278876175525,0.08913352608211461,-1.0931876412455552,0.0034854278876175525
ENSMUSG00000110317,Gm45250,0.011230724350152743,0.025016138603976223,1.0,0.009141900110986114,-0.025016138603976223,1.0
ENSMUSG00000037214,Thap1,0.11380467341488114,0.21914860085261356,0.7779611501076374,0.09598995116535419,-0.21914860085261356,0.7779611501076374
ENSMUSG00000100335,2310008N11Rik,0.0,-5.414606998953142,0.0001248248175640489,0.01371285016647917,5.414606998953142,0.0001248248175640489
ENSMUSG00000085795,Zfp703,0.16359421803389163,0.36018006064803254,0.466569168128671,0.12570112652605905,-0.36018006064803254,0.466569168128671
ENSMUSG00000031483,Erlin2,0.22573755943807014,-0.938702945901406,0.00038705416424722233,0.43195478024409384,0.938702945901406,0.00038705416424722233
ENSMUSG00000091154,Proscos,0.010482009393475895,-0.5566260038255688,0.7319661841972805,0.01371285016647917,0.5566260038255688,0.7319661841972805
ENSMUSG00000031485,Plpbp,0.4350033898292496,0.21006109033186582,0.6785501749318461,0.3748179045504306,-0.21006109033186582,0.6785501749318461
ENSMUSG00000031486,Adgra2,0.024333236091997612,-1.1478204582582396,0.03370661812767622,0.052565925638170155,1.1478204582582396,0.03370661812767622
ENSMUSG00000031487,Brf2,0.08947143732288353,0.7760765626559691,0.12006930442749998,0.050280450610423626,-0.7760765626559691,0.12006930442749998
ENSMUSG00000031488,Rab11fip1,0.008235864523445345,-2.607252076895536,2.5457638778049434e-06,0.050280450610423626,2.607252076895536,2.5457638778049434e-06
ENSMUSG00000039720,Got1l1,0.001497429913353699,-3.607252076895536,0.00017210233600945899,0.020569275249718754,3.607252076895536,0.00017210233600945899
ENSMUSG00000031489,Adrb3,0.0037435747833842476,-0.14782045825823964,1.0,0.0022854750277465285,0.14782045825823964,1.0
ENSMUSG00000109674,Gm45470,0.0037435747833842476,-0.7327829589793957,0.9123524887142801,0.004570950055493057,0.7327829589793957,0.9123524887142801
ENSMUSG00000031490,Eif4ebp1,0.03406653052879666,-0.25361512228083605,0.870981055642413,0.03885307547169098,0.25361512228083605,0.870981055642413
ENSMUSG00000031492,Chrnb3,0.013102511741844867,2.562672924546775,0.06382828277262116,0.0,-2.562672924546775,0.06382828277262116
ENSMUSG00000031491,Chrna6,0.001497429913353699,-1.8702864827293304,0.42206517029229096,0.004570950055493057,1.8702864827293304,0.42206517029229096
ENSMUSG00000074404,Gm1698,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000097776,Gm26795,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000063626,Unc5d,0.18643002421253554,2.5482890063841195,2.3620526130982806e-09,0.029711175360704868,-2.5482890063841195,2.3620526130982806e-09
ENSMUSG00000039661,Dusp26,0.4241470229574353,-0.3669377475618264,0.2341340546268095,0.5462285316314203,0.3669377475618264,0.2341340546268095
ENSMUSG00000039328,Rnf122,0.018343516438582813,-0.9633958871208126,0.27839108351041025,0.03428212541619793,0.9633958871208126,0.27839108351041025
ENSMUSG00000031577,Tti2,0.09883037428134414,0.6352415504974207,0.19841132616231996,0.061707825749156266,-0.6352415504974207,0.19841132616231996
ENSMUSG00000031578,Mak16,0.16172243064219952,0.5660086371100319,0.1903749621978849,0.10741732630408683,-0.5660086371100319,0.1903749621978849
ENSMUSG00000046152,Fut10,0.025456308527012885,-1.083690120838524,0.06279025809853973,0.052565925638170155,1.083690120838524,0.06279025809853973
ENSMUSG00000062991,Nrg1,0.05091261705402577,1.031348387427692,0.10569909485147187,0.022854750277465283,-1.031348387427692,0.10569909485147187
ENSMUSG00000079070,Gm3985,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000031583,Wrn,0.0348152454854735,-0.44498064799665915,0.5860378135924657,0.04570950055493057,0.44498064799665915,0.5860378135924657
ENSMUSG00000049184,Purg,0.20028125091105725,0.5761940642003944,0.16161011957375743,0.13255755160929864,-0.5761940642003944,0.16161011957375743
ENSMUSG00000009628,Tex15,0.0041179322617226725,0.9777104238256191,0.639689309372626,0.0,-0.9777104238256191,0.639689309372626
ENSMUSG00000009630,Ppp2cb,0.06700998862257804,0.36103906337712566,0.6155146462805398,0.050280450610423626,-0.36103906337712566,0.6155146462805398
ENSMUSG00000052906,Ubxn8,0.09022015227956037,0.06368364693547202,1.0,0.08456257602662155,-0.06368364693547202,1.0
ENSMUSG00000031584,Gsr,0.19354281630096562,-0.01670854391108101,1.0,0.19426537735845492,0.01670854391108101,1.0
ENSMUSG00000049476,1700104B16Rik,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000031585,Gtf2e2,0.13963533942023246,0.4477892866624251,0.5559752246078277,0.10056090122084725,-0.4477892866624251,0.5559752246078277
ENSMUSG00000094500,Smim18,0.1722044400356754,0.993443350090216,0.01091318761910951,0.08456257602662155,-0.993443350090216,0.01091318761910951
ENSMUSG00000031586,Rbpms,0.02096401878695179,-1.6323430578583675,0.0005765990180466799,0.0639933007769028,1.6323430578583675,0.0005765990180466799
ENSMUSG00000031516,Dctn6,0.6311667084785841,0.5584033297143915,0.08862409072268665,0.4273838301886008,-0.5584033297143915,0.08862409072268665
ENSMUSG00000063412,Gm10131,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000071113,Mboat4,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000109869,Gm39158,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000031513,Leprotl1,0.6281718486518768,0.46950981749784426,0.17533515680764902,0.45252405549381264,-0.46950981749784426,0.17533515680764902
ENSMUSG00000031532,Saraf,1.4581223781281645,0.18866892457801243,0.6959142025139416,1.279866015538056,-0.18866892457801243,0.6959142025139416
ENSMUSG00000109819,B930018H19Rik,0.001497429913353699,-0.2853239820081743,1.0,0.0,0.2853239820081743,1.0
ENSMUSG00000031530,Dusp4,0.01871787391692124,1.4802107643548021,0.12807147511425215,0.004570950055493057,-1.4802107643548021,0.12807147511425215
ENSMUSG00000031529,Tnks,0.28788090084224865,0.4579006026297139,0.2816776795903181,0.20797822752493408,-0.4579006026297139,0.2816776795903181
ENSMUSG00000109688,Gm34597,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000046794,Ppp1r3b,0.003369217305045823,-3.985763700149266,1.2728531944270881e-11,0.05713687569366321,3.985763700149266,1.2728531944270881e-11
ENSMUSG00000031527,Eri1,0.08685093497451454,0.3989530726311714,0.4935541395127365,0.0639933007769028,-0.3989530726311714,0.4935541395127365
ENSMUSG00000097357,Gm16793,0.0022461448700305487,0.20010284516206767,1.0,0.0,-0.20010284516206767,1.0
ENSMUSG00000070056,Mfhas1,0.2145068350879174,0.6996738546525791,0.06607238591090597,0.13027207658155213,-0.6996738546525791,0.06607238591090597
ENSMUSG00000109714,Gm35021,0.0022461448700305487,0.20010284516206767,1.0,0.0,-0.20010284516206767,1.0
ENSMUSG00000109372,Gm19410,0.08198428775611502,1.0041826351868104,0.04607825162251114,0.03885307547169098,-1.0041826351868104,0.04607825162251114
ENSMUSG00000055976,Cldn23,0.0037435747833842476,-0.14782045825823964,1.0,0.0022854750277465285,0.14782045825823964,1.0
ENSMUSG00000050271,Prag1,0.11942003558995751,0.07081982821710087,1.0,0.11198827635957989,-0.07081982821710087,1.0
ENSMUSG00000109704,Gm38414,0.00037435747833842477,-3.192214577616694,0.16908598027462773,0.004570950055493057,3.192214577616694,0.16908598027462773
ENSMUSG00000039633,Lonrf1,0.17632237229739808,0.9178389678482208,0.018643567425295934,0.09141900110986113,-0.9178389678482208,0.018643567425295934
ENSMUSG00000039620,Trmt9b,0.05652797922910214,-0.05976428159304348,1.0,0.05713687569366321,0.05976428159304348,1.0
ENSMUSG00000031523,Dlc1,0.2579323025751747,1.0158455527123906,0.0037114308143068805,0.12570112652605905,-1.0158455527123906,0.0037114308143068805
ENSMUSG00000074384,AI429214,0.011979439306829593,0.1152139475755547,1.0,0.009141900110986114,-0.1152139475755547,1.0
ENSMUSG00000039539,Sgcz,0.0041179322617226725,-0.022289576174380876,1.0,0.0022854750277465285,0.022289576174380876,1.0
ENSMUSG00000039530,Tusc3,0.7565764637219565,0.4495027014016969,0.1896279488177817,0.5530849567146598,-0.4495027014016969,0.1896279488177817
ENSMUSG00000109827,Gm6213,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000025044,Msr1,0.0018717873916921238,-0.022289576174379988,1.0,0.0,0.022289576174379988,1.0
ENSMUSG00000039478,Micu3,0.6554999445705818,1.1675349827056363,8.333135073166919e-05,0.2902553285238091,-1.1675349827056363,8.333135073166919e-05
ENSMUSG00000039470,Zdhhc2,0.3047269873674778,1.109207861836028,0.0009539555328502222,0.13941397669253822,-1.109207861836028,0.0009539555328502222
ENSMUSG00000031601,Cnot7,0.5124953878453036,0.7252452597020129,0.02319066764972466,0.3085391287457813,-0.7252452597020129,0.02319066764972466
ENSMUSG00000031600,Vps37a,0.21562990752293268,0.041613475692932944,1.0,0.20797822752493408,-0.041613475692932944,1.0
ENSMUSG00000039431,Mtmr7,0.24894772309505248,1.0716865720346331,0.002318596599352,0.11655922641507295,-1.0716865720346331,0.002318596599352
ENSMUSG00000031596,Slc7a2,0.07112792088430071,-1.3696732517444126,3.0447199886380683e-05,0.18283800221972227,1.3696732517444126,3.0447199886380683e-05
ENSMUSG00000031595,Pdgfrl,0.0044922897400610975,-2.228740453641807,0.010649477147448384,0.020569275249718754,2.228740453641807,0.010649477147448384
ENSMUSG00000045636,Mtus1,0.24220928848496084,-0.8448309020466607,0.0016195433012119065,0.4342402552718404,0.8448309020466607,0.0016195433012119065
ENSMUSG00000086773,Gm16192,0.00037435747833842477,-2.607252076895538,0.4935541395127365,0.0022854750277465285,2.607252076895538,0.4935541395127365
ENSMUSG00000031594,Fgl1,0.0026205023483689737,-0.6072520768955378,1.0,0.0022854750277465285,0.6072520768955378,1.0
ENSMUSG00000031592,Pcm1,0.0756202106243618,-0.22731837857260873,0.7561594746415873,0.08684805105436808,0.22731837857260873,0.7561594746415873
ENSMUSG00000031591,Asah1,0.31034234954255413,-0.2766067649070656,0.4582196401376707,0.3748179045504306,0.2766067649070656,0.4582196401376707
ENSMUSG00000031590,Frg1,0.14150712681192457,-0.10728722918221756,0.8949648394762622,0.15084135183127087,0.10728722918221756,0.8949648394762622
ENSMUSG00000102046,2810404M03Rik,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000110409,Gm9908,0.001497429913353699,-0.2853239820081743,1.0,0.0,0.2853239820081743,1.0
ENSMUSG00000070047,Fat1,0.12278925289500332,-0.6882517990090236,0.08443923849439552,0.19655085238620143,0.6882517990090236,0.08443923849439552
ENSMUSG00000110260,Gm30504,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000109764,Klkb1,0.0011230724350152744,-2.192214577616694,0.33890173904955556,0.004570950055493057,2.192214577616694,0.33890173904955556
ENSMUSG00000079057,Cyp4v3,0.037061390355504056,-1.007790006479266,0.03903201813369812,0.07313520088788891,1.007790006479266,0.03903201813369812
ENSMUSG00000070044,Fam149a,0.11979439306829592,0.046752068255270895,1.0,0.11427375138732641,-0.046752068255270895,1.0
ENSMUSG00000031639,Tlr3,0.05577926427242529,-0.9330222380772937,0.018805892306507855,0.10513185127634031,0.9330222380772937,0.018805892306507855
ENSMUSG00000031626,Sorbs2,0.6390282155236912,1.3626558579480272,4.748099227406436e-06,0.24683130299662506,-1.3626558579480272,4.748099227406436e-06
ENSMUSG00000031636,Pdlim3,0.013476869220183292,-0.20515363332419145,1.0,0.01371285016647917,0.20515363332419145,1.0
ENSMUSG00000071104,Ccdc110,0.0011230724350152744,-1.6072520768955378,0.703262505168909,0.0022854750277465285,1.6072520768955378,0.703262505168909
ENSMUSG00000071103,1700029J07Rik,0.00861022200178377,-2.481721194811678,1.5278145431053527e-05,0.047994975582677096,2.481721194811678,1.5278145431053527e-05
ENSMUSG00000031634,Ufsp2,0.2972398378007093,0.39820235319657105,0.3258860796834857,0.22397655271915978,-0.39820235319657105,0.3258860796834857
ENSMUSG00000050914,Ankrd37,0.07075356340596228,0.3776410307142548,0.5838977441873104,0.052565925638170155,-0.3776410307142548,0.5838977441873104
ENSMUSG00000031637,Lrp2bp,0.0022461448700305487,-2.121825249725294,0.14045116422218007,0.009141900110986114,2.121825249725294,0.14045116422218007
ENSMUSG00000038291,Snx25,0.31071670702089255,0.5678906338177949,0.12056638403798461,0.20797822752493408,-0.5678906338177949,0.12056638403798461
ENSMUSG00000031631,Cfap97,0.12578411272171072,0.2657907482293087,0.6750307288471518,0.10284637624859377,-0.2657907482293087,0.6750307288471518
ENSMUSG00000086279,Gm15634,0.0007487149566768495,-2.02228957617438,0.6170464991550346,0.0022854750277465285,2.02228957617438,0.6170464991550346
ENSMUSG00000031633,Slc25a4,6.336000320877839,0.47680536907393023,0.10186045097584931,4.559522680354324,-0.47680536907393023,0.10186045097589563
ENSMUSG00000047171,Helt,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000110179,Gm39168,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000110035,Gm30931,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000018796,Acsl1,0.20365046821610308,-0.4360028945058425,0.2001227495808919,0.2742570033295834,0.4360028945058425,0.2001227495808919
ENSMUSG00000031629,Cenpu,0.006738434610091646,-0.6812526583393135,0.794185839747429,0.009141900110986114,0.6812526583393135,0.794185839747429
ENSMUSG00000038225,Primpol,0.012728154263506443,-0.2853239820081743,1.0,0.01371285016647917,0.2853239820081743,1.0
ENSMUSG00000031628,Casp3,0.033317815572119804,0.1841613012930461,0.9238925141406144,0.02742570033295834,-0.1841613012930461,0.9238925141406144
ENSMUSG00000097534,Gm16675,0.001497429913353699,-1.2853239820081743,0.7779611501076374,0.0022854750277465285,1.2853239820081743,0.7779611501076374
ENSMUSG00000031627,Irf2,0.1343943347234945,0.7971381781837987,0.06415771407460465,0.07542067591563544,-0.7971381781837987,0.06415771407460465
ENSMUSG00000038173,Enpp6,0.038184462790519326,-2.7911162692957228,6.175580431998506e-11,0.26511510321859727,2.7911162692957228,6.175580431998506e-11
ENSMUSG00000038143,Stox2,0.452972548789494,0.2510267803247397,0.5901373681064934,0.3793888546059237,-0.2510267803247397,0.5901373681064934
ENSMUSG00000038102,Trappc11,0.3099679920642157,0.45861959452060397,0.24242702664381918,0.22397655271915978,-0.45861959452060397,0.24242702664381918
ENSMUSG00000031568,Rwdd4a,0.1905479564742582,-0.07233025867397602,0.8368910125090926,0.19883632741394797,0.07233025867397602,0.8368910125090926
ENSMUSG00000063049,Ing2,0.25456308527012883,0.8735215735536479,0.013653476157213566,0.1371285016647917,-0.8735215735536479,0.013653476157213566
ENSMUSG00000074357,AA386476,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000038069,Cdkn2aip,0.09920473175968257,0.49383404821877797,0.3496534845573573,0.06856425083239585,-0.49383404821877797,0.3496534845573573
ENSMUSG00000110539,Gm45864,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000031563,Wwc2,0.1299020449834334,-0.022289576174380432,1.0,0.13027207658155213,0.022289576174380432,1.0
ENSMUSG00000038064,Cldn22,0.011605081828491168,0.39274792310446305,0.8635722139027697,0.006856425083239585,-0.39274792310446305,0.8635722139027697
ENSMUSG00000031562,Dctd,0.024707593570336035,0.28891211211992296,0.8734422639713602,0.018283800221972228,-0.28891211211992296,0.8734422639713602
ENSMUSG00000031561,Tenm3,0.06626127366590119,0.4761639312921009,0.468498454094165,0.04570950055493057,-0.4761639312921009,0.468498454094165
ENSMUSG00000100706,Gm19744,0.0026205023483689737,-1.6072520768955378,0.3539820338970584,0.006856425083239585,1.6072520768955378,0.3539820338970584
ENSMUSG00000110246,C130073E24Rik,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000110163,Gm45389,0.00037435747833842477,-2.607252076895538,0.4935541395127365,0.0022854750277465285,2.607252076895538,0.4935541395127365
ENSMUSG00000031521,Aga,0.049789544619010494,-1.3740529006025062,0.00014273716432272693,0.1279866015538056,1.3740529006025062,0.00014273716432272693
ENSMUSG00000039396,Neil3,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000031520,Vegfc,0.01796915896024439,1.0074577672196714,0.31437024736773733,0.006856425083239585,-1.0074577672196714,0.31437024736773733
ENSMUSG00000054408,Spcs3,0.612448834561663,0.9610620728004475,0.0014230070880078575,0.3131100788012744,-0.9610620728004475,0.0014230070880078575
ENSMUSG00000031519,Asb5,0.001497429913353699,-1.8702864827293304,0.42206517029229096,0.004570950055493057,1.8702864827293304,0.42206517029229096
ENSMUSG00000089708,5330439A09Rik,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000039375,Wdr17,0.10818931123980476,0.8177695109559293,0.08207320437496422,0.059422350721409736,-0.8177695109559293,0.08207320437496422
ENSMUSG00000031517,Gpm6a,7.408908853795765,0.9632050227152851,0.00022375358886845412,3.8053159211979697,-0.9632050227152851,0.00022375358886845412
ENSMUSG00000038257,Glra3,0.044174182443934125,0.38067509080388806,0.6577585431611083,0.0319966503884514,-0.38067509080388806,0.6577585431611083
ENSMUSG00000031613,Hpgd,0.02994859826707398,-1.2215983843977876,0.022020931292293544,0.06856425083239585,1.2215983843977876,0.022020931292293544
ENSMUSG00000110310,4930518J21Rik,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000038215,Cep44,0.035189602963811926,-0.2853239820081743,0.792165673857592,0.04113855049943751,0.2853239820081743,0.792165673857592
ENSMUSG00000038206,Fbxo8,0.17183008255733698,-0.3467245266723178,0.37827816650204754,0.2171201276359202,0.3467245266723178,0.37827816650204754
ENSMUSG00000031610,Scrg1,0.2298554916997928,-0.8426553637521401,0.002210475068767987,0.4113855049943751,0.8426553637521401,0.002210475068767987
ENSMUSG00000031609,Sap30,0.04791775722731837,0.4970845829191983,0.4896619847054472,0.0319966503884514,-0.4970845829191983,0.4896619847054472
ENSMUSG00000096917,2500002B13Rik,0.004866647218399522,0.20010284516206678,0.9350863660736454,0.0022854750277465285,-0.20010284516206678,0.9350863660736454
ENSMUSG00000054717,Hmgb2,0.03893317774719618,-1.2149346541167767,0.006921428794223536,0.08913352608211461,1.2149346541167767,0.006921428794223536
