Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000052302,Tbc1d30,0.43121812360272094,1.0008978244776117,1.7203883554057467e-06,0.13232851773185791,-1.5541407098768534,4.538080404089462e-06,0.2690442542687806,-0.5052244569805275,0.14486283674707703
ENSMUSG00000034707,Gns,0.4097763384512044,-0.44140677547508245,0.03489667175377733,0.6366749438042221,0.5645423103681702,0.04326880105284788,0.503637719881193,0.17650556265750128,0.7435105463147726
ENSMUSG00000025795,Rassf3,0.2349066684377253,-0.1338238557769036,0.7070461957871773,0.11984469530432415,-1.0944476599077846,0.0026508083401584987,0.3477889140547652,0.686400912663754,0.008963910831858673
ENSMUSG00000112539,Gm40787,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000112527,Gm35696,0.0004764841144781447,-1.054285090791696,0.7645073866203346,0.0,1.1694043685270312,1.0,0.0016405137455413451,2.0338403337917885,0.7435105463147726
ENSMUSG00000020115,Tbk1,0.29303773040405895,-0.05896157800117008,0.9021098444560021,0.1597929270724322,-0.9714581673128184,0.005935111363329721,0.40028535391208825,0.5610873366566567,0.04191586906064445
ENSMUSG00000034667,Xpot,0.39691126736029453,0.15776538632329196,0.6275924716761535,0.2871279158332766,-0.46179359837674583,0.23909013378871766,0.40028535391208825,0.08021399577324906,0.969259520194418
ENSMUSG00000047642,D930020B18Rik,0.0,-2.054285090791696,0.5494880290454103,0.0,1.7543668692481873,1.0,0.0016405137455413451,3.0338403337917885,0.551615747366113
ENSMUSG00000053684,BC048403,0.04669544321885818,0.25314343440054987,0.6658014050548144,0.027464409340574283,-0.649355316802823,0.38928527909672517,0.04593438487515766,0.11046161539469956,1.0
ENSMUSG00000020121,Srgap1,0.04669544321885818,-1.7558453488267043,1.4869055129173132e-12,0.09487705044925661,0.2518665287190043,0.7152957508237334,0.20014267695604412,1.8783227561705012,1.4783732804902116e-12
ENSMUSG00000034620,Rxylt1,0.1672459241818288,-0.5314914111569702,0.024563265144333178,0.2446829195796618,0.42372155725971616,0.25733259634300915,0.2395150068490364,0.41973148741111466,0.25435752461537775
ENSMUSG00000020123,Avpr1a,0.0009529682289562894,-2.2766775121281446,0.07550958704926151,0.004993528971013506,1.5319744479117388,0.5148660995629067,0.006562054982165381,2.0338403337917876,0.2693054450825511
ENSMUSG00000112095,A130077B15Rik,0.0019059364579125787,0.26764300409566566,1.0,0.002496764485506753,1.4324387743608247,0.7498875902059405,0.0,-0.5511221669293676,0.9330997363257197
ENSMUSG00000034613,Ppm1h,0.37499299809429987,0.3389480381687988,0.18557017379390844,0.21222498126807401,-0.7880351692449232,0.024523805274245053,0.35106994154584786,0.012195339751807754,1.0
ENSMUSG00000112220,Gm36208,0.0009529682289562894,0.53067740992946,1.0,0.0,1.1694043685270312,1.0,0.0,0.44887783307063245,1.0
ENSMUSG00000034602,Mon2,0.35688660174413034,0.16107133989762135,0.6193809193403024,0.3345664410579049,-0.042261646216358306,1.0,0.3084165841617729,-0.19181980137857124,0.7871966437781723
ENSMUSG00000020124,Usp15,0.35355121294278335,0.16552069598203012,0.6040861941380357,0.22470880369560778,-0.6611659759723085,0.06817521827942588,0.3740371339834267,0.17087143652318382,0.7600467524828741
ENSMUSG00000112294,Gm4129,0.001429452343434434,-0.6392475915128539,0.8553415258361781,0.0,0.16940436852703122,1.0,0.0032810274910826903,1.6188028345129446,0.635517316016327
ENSMUSG00000044071,Tafa2,0.368798704606084,0.8855559266181083,4.2201715023487065e-05,0.0898835214782431,-1.9126967116878628,8.472847298040318e-08,0.27068476801432195,-0.2546783390785603,0.6519370929698864
ENSMUSG00000020102,Slc16a7,0.15866921012122218,0.886475705833627,0.0008565087447005382,0.08239322802172284,-0.7543600456458832,0.09377727441754181,0.0869472285136913,-0.7309084168879565,0.06349169641416773
ENSMUSG00000020105,Lrig3,0.004764841144781447,-2.1798159728755557,0.0011081930117649416,0.03994823176810805,2.671904709056215,0.00028296076659889793,0.011483596218789416,0.2789528316283194,0.9977723797085826
ENSMUSG00000025436,Atp23,0.04955434790572705,-0.9250020738467306,0.001862465637206788,0.029961173826081038,-1.0997822642883581,0.05784996393783603,0.13616264087993166,1.5557930369871436,2.6367281724246713e-07
ENSMUSG00000112035,Gm49335,0.0,-2.054285090791696,0.5494880290454103,0.002496764485506753,3.7543668692481864,0.3073924483645619,0.0,1.0338403337917885,1.0
ENSMUSG00000078429,Ctdsp2,0.3611749587744337,-0.14096504390419784,0.6454985613958185,0.5068431905578709,0.5229103654835028,0.07571258630943127,0.3264622353627277,-0.23219656020352986,0.7012344735420715
ENSMUSG00000025432,Avil,0.0023824205723907235,-0.7912506849579035,0.7379107191203506,0.004993528971013506,1.3393293699693425,0.5782521434443728,0.0032810274910826903,0.6188028345129446,0.9961321914146388
ENSMUSG00000040521,Tsfm,0.1801109952727387,0.12806465490534258,0.7652530146709517,0.11235440184780389,-0.6878554593568866,0.10702310153062344,0.19850216321050276,0.23665721679147467,0.675149261661977
ENSMUSG00000080115,Eef1akmt3,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000006732,Mettl1,0.0223947533804728,-0.4235189004574158,0.5030425979279795,0.029961173826081038,0.41041246803082565,0.7799115472393573,0.029529247419744213,0.37487725162685415,0.8119065849773485
ENSMUSG00000006724,Cyp27b1,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000040502,March9,0.11912102861953616,0.010367867550556742,1.0,0.08239322802172284,-0.5547750706833314,0.2841687186798596,0.14108418211655568,0.3270367101358338,0.551615747366113
ENSMUSG00000006728,Cdk4,0.21584730385859954,-0.27758515295134356,0.3096610915212829,0.2771408578912496,0.31616908505010954,0.41136835751373924,0.25099860306782584,0.15851981718413888,0.8391480972439985
ENSMUSG00000006736,Tspan31,0.3902404897576005,-0.07177251752053793,0.8520806664566233,0.434437020478175,0.1557294316299549,0.7172462944227916,0.39372329892992286,-0.010372371540537273,1.0
ENSMUSG00000112639,A730063M14Rik,0.014771007548822485,-0.639247591512853,0.3142305594990831,0.027464409340574283,0.8798977513320461,0.3073924483645619,0.019686164946496144,0.30801529723078147,0.9533122513519371
ENSMUSG00000025422,Agap2,0.7514154485320341,1.3075015538515822,1.1912740981335303e-10,0.4718884877607763,-0.40284708044457107,0.3187152161460033,0.1919401082283374,-1.8706029413979879,1.646321638948566e-12
ENSMUSG00000040462,Os9,0.47219575744784137,-0.16078471209237555,0.5508966993906648,0.5492881868114856,0.19243533718237216,0.6165000069594353,0.513480802354441,0.08528709921046373,0.9533122513519371
ENSMUSG00000006731,B4galnt1,0.7776220748283321,1.0378234028450408,7.903218147917981e-08,0.30710203171733064,-1.1771331937043326,0.00013102561398775577,0.42489306009520844,-0.7218689827151163,0.007432936899026168
ENSMUSG00000040441,Slc26a10,0.017153428121213208,0.985243273394941,0.18719096248749303,0.014980586913040519,0.2763195724435432,1.0,0.0032810274910826903,-1.8074619201891542,0.0752692705337263
ENSMUSG00000019467,Arhgef25,0.8929312305320432,1.4564460157436674,2.8248169731563263e-14,0.30460526723182385,-1.3261798751479077,1.2999675567063156e-05,0.33794583158151714,-1.2362913261528599,4.612825540182166e-07
ENSMUSG00000040415,Dtx3,0.480772471508448,0.17096698468399163,0.5682792334373962,0.3820049662825332,-0.3097634681715282,0.48278848688748877,0.45606282126049397,-0.025673735852243196,1.0
ENSMUSG00000097331,F420014N23Rik,0.0019059364579125787,0.26764300409566566,1.0,0.002496764485506753,1.4324387743608247,0.7498875902059405,0.0,-0.5511221669293676,0.9330997363257197
ENSMUSG00000025417,Pip4k2c,0.635629808713845,1.1584139343409072,4.512913635419302e-09,0.2921214448042901,-0.9185378530370358,0.004321252567763747,0.2788873367420287,-1.0521328893180653,4.513671315203173e-05
ENSMUSG00000074657,Kif5a,3.583637024990126,-0.11512611982848608,0.6877230136338609,4.933606623361344,0.4946200342427809,0.06491712969600175,3.1924397488234577,-0.25253053834625505,0.551615747366113
ENSMUSG00000025410,Dctn2,1.7263019467543181,0.23770068873822614,0.31952024317022365,1.1385246053910794,-0.5916667052044676,0.06087502124032373,1.6782455616887961,0.039486896932929616,1.0
ENSMUSG00000025409,Mbd6,0.10959134632997328,-0.15673235976251476,0.7130284740969521,0.13482528221736467,0.3069078922769659,0.5317584802765952,0.11319544844235283,0.008305241684650078,1.0
ENSMUSG00000092593,Gm20492,0.0009529682289562894,-2.054285090791697,0.1974993122089274,0.007490293456520259,2.4324387743608247,0.2205226323585459,0.0032810274910826903,1.0338403337917885,0.7867968741926763
ENSMUSG00000092384,Gm4189,0.010006166404041039,0.08321843295823772,0.9975085048186528,0.009987057942027013,0.3214074619720808,1.0,0.008202568727706727,-0.08163688362814803,1.0
ENSMUSG00000025408,Ddit3,0.2630192311919359,-0.21927382583122768,0.45334622007962727,0.26715379994922256,-0.05107846280078521,1.0,0.33138377659935175,0.3328540367311481,0.40224143924579464
ENSMUSG00000040354,Mars,0.24777173952863524,0.23614485126097318,0.46500211084709364,0.1647864560434457,-0.5610868914786251,0.1709341293479275,0.2395150068490364,0.03629598551809954,1.0
ENSMUSG00000040345,Arhgap9,0.0023824205723907235,-1.469322590070541,0.19983780237974538,0.012483822427533766,2.3393293699693425,0.05942474606508448,0.0032810274910826903,0.1593712158756464,1.0
ENSMUSG00000025407,Gli1,0.0038118729158251575,-0.4693225900705409,0.9377741381468582,0.004993528971013506,0.7543668692481873,0.9107593197538224,0.004921541236624036,0.5744087151544903,1.0
ENSMUSG00000047492,Inhbe,0.0019059364579125787,1.2676430040956657,0.5494880290454103,0.0,0.43243877436082556,1.0,0.0,-0.288087761095575,1.0
ENSMUSG00000025404,R3hdm2,0.800493312323283,0.8534639963868663,1.1165493517765077e-05,0.32208261863037113,-1.1883280744679854,0.00010122467725542316,0.5216833710821478,-0.4705210344139105,0.14430884325942017
ENSMUSG00000040287,Stac3,0.017153428121213208,-0.16675982005010948,0.9511881114027999,0.002496764485506753,-2.0269928442764726,0.05361281700083437,0.029529247419744213,1.0338403337917876,0.18906882550558754
ENSMUSG00000040280,Ndufa4l2,0.02525365806734167,-0.3437917079866821,0.5706541006189253,0.0374514672826013,0.6046197497435051,0.46721786145664745,0.02788873367420287,0.09524087845593066,1.0
ENSMUSG00000025403,Shmt2,0.09100846586532563,0.15563797858253414,0.765744773959031,0.0798964635362161,-0.12010224866795349,0.9881355835859946,0.08202568727706726,-0.10108924629432092,1.0
ENSMUSG00000040258,Nxph4,0.028112562754210535,0.5306774099294591,0.44634121887371786,0.02496764485506753,0.10527403110731548,1.0,0.014764623709872107,-0.7735145882658161,0.4806378426788599
ENSMUSG00000040249,Lrp1,1.2798363314882966,0.16256983272079034,0.5494880290454103,1.0486410839128362,-0.26858075217482985,0.5280871498789192,1.2057776029728888,-0.0439042362730403,1.0
ENSMUSG00000086499,Gm16217,0.0,-2.054285090791696,0.5494880290454103,0.002496764485506753,3.7543668692481864,0.3073924483645619,0.0,1.0338403337917885,1.0
ENSMUSG00000002147,Stat6,0.06432535545454954,0.12628715485012387,0.8531255802075909,0.059922347652162075,-0.019629455862985257,1.0,0.057417981093947086,-0.1181627596532624,1.0
ENSMUSG00000025402,Nab2,0.24777173952863524,1.70406793079191,1.9251461752787344e-12,0.0898835214782431,-1.168036725731656,0.002404160188597348,0.06562054982165381,-1.7301411789301606,4.350079524791473e-08
ENSMUSG00000040195,Nemp1,0.02954201509764497,0.6750673192646346,0.2586037857533037,0.02496764485506753,0.06405136838080239,1.0,0.013124109964330761,-0.9860592236459169,0.2469236416089841
ENSMUSG00000025401,Myo1a,0.002858904686868868,0.1681073305447498,1.0,0.002496764485506753,0.7543668692481864,1.0,0.0016405137455413451,0.033840333791788524,1.0
ENSMUSG00000025400,Tac2,0.1291271950235772,-1.7350065743182836,1.2785157353507505e-08,0.0848899925072296,-1.510812808417163,0.017817584760459724,0.6578460119620795,2.4275041822780645,4.074876618446225e-14
ENSMUSG00000044617,Zbtb39,0.021918269265994654,-0.49969623911405936,0.3919560173967614,0.03495470279709454,0.661257464856706,0.4290541142968619,0.02788873367420287,0.273027997671214,0.9358838324755174
ENSMUSG00000058396,Gpr182,0.0019059364579125787,-2.1917886145416325,0.02878236912129754,0.009987057942027013,1.6168633454982526,0.28611435068163327,0.009843082473248072,1.67127025440708,0.25494750185268134
ENSMUSG00000089789,Rdh1,0.001429452343434434,0.9457149092083039,0.7698899054141063,0.0,0.7543668692481873,1.0,0.0,0.033840333791788524,1.0
ENSMUSG00000056148,Rdh9,0.003335388801347013,0.36075240848714607,0.9064626038790812,0.004993528971013506,1.3393293699693425,0.5782521434443728,0.0,-1.288087761095574,0.5971277366610792
ENSMUSG00000069456,Rdh16,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000040127,Sdr9c7,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000025395,Prim1,0.03049498332660126,-0.4242347005420024,0.45584379403072534,0.0424449962536148,0.4485584397241018,0.6117189061009604,0.03937232989299229,0.3201445189484282,0.823578574463248
ENSMUSG00000061315,Naca,1.9802679797711693,-0.025188323133212398,1.0,2.0498436426010445,0.04611786350242797,0.9607840673090203,1.9932242008327345,0.000417332254337377,1.0
ENSMUSG00000071072,Ptges3,1.090195653925995,0.013459515844137182,1.0,1.141021369876586,0.08033654353907872,0.8707816859115466,1.040085714673213,-0.07866279469578492,1.0
ENSMUSG00000111947,Gm47438,0.0004764841144781447,-2.054285090791697,0.265353585768226,0.002496764485506753,1.7543668692481864,0.6736987901912082,0.0032810274910826903,2.0338403337917885,0.5382834234257691
ENSMUSG00000025393,Atp5b,8.38802635127326,-0.24017414912200374,0.265353585768226,6.8186638099189425,-0.43293810234555075,0.16888638790045954,11.944580581286534,0.5522110442313437,0.012540196193324216
ENSMUSG00000040054,Baz2a,0.10530298929966997,-0.14251227380343234,0.7534658603505427,0.10985763736229713,0.041648821328658325,1.0,0.1197575034245182,0.18801126391954792,0.8469525481773654
ENSMUSG00000040043,Rbms2,0.033830372127948274,-0.8150974269122715,0.031221567758977102,0.09238028596374986,1.4324387743608251,0.0006703777562861461,0.03773181614745094,-0.1493814902639823,0.9974897496971618
ENSMUSG00000044005,Gls2,0.24110096192594122,0.5052920915095456,0.04819015382120062,0.13482528221736467,-0.7496756360894015,0.05761219476365041,0.1919401082283374,-0.21537357745516372,0.7695030038962014
ENSMUSG00000118550,AC135859.1,0.0009529682289562894,0.53067740992946,1.0,0.0,1.1694043685270312,1.0,0.0,0.44887783307063245,1.0
ENSMUSG00000051346,Spryd4,0.05384270493603035,0.3191733047357479,0.5163200099912645,0.0424449962536148,-0.2049911462544669,0.8510432506351574,0.042653357384074976,-0.24469516558219429,0.8567535410814222
ENSMUSG00000039994,Timeless,0.011912102861953617,-0.3538453726506052,0.7698899054141063,0.014980586913040519,0.43243877436082556,0.9004032831583119,0.014764623709872107,0.35576842867915026,0.9364195236574282
ENSMUSG00000040033,Stat2,0.08624362472054418,0.0959575447889156,0.8984498545617953,0.052432054195641814,-0.70506474938911,0.1994540439416326,0.09843082473248072,0.2992417541694974,0.6565760136930243
ENSMUSG00000025383,Il23a,0.0009529682289562894,0.53067740992946,1.0,0.0,1.1694043685270312,1.0,0.0,0.44887783307063245,1.0
ENSMUSG00000005682,Pan2,0.0586075460808118,-0.3854909992670703,0.3210144597559407,0.0749029345652026,0.29071066474916485,0.6866769837720937,0.07710414604044323,0.35201629381804267,0.617624726454899
ENSMUSG00000025381,Cnpy2,0.3421155941953079,-0.4130600707817369,0.05918081124434967,0.5243205419564181,0.5551132025402916,0.05454160834493712,0.4101284363853363,0.14584910135990659,0.8221645222861731
ENSMUSG00000005683,Cs,1.0935310427273421,-0.09639248429354164,0.7645073866203346,0.9163125661809783,-0.32477003971276464,0.4117272546682164,1.335378188870655,0.32565986969961314,0.288110381748713
ENSMUSG00000039914,Coq10a,0.20774707391247108,0.24959882862590366,0.4403290879307093,0.15230263361591193,-0.3999612771431065,0.4003360168322841,0.1886590807372547,-0.0681806031487211,1.0
ENSMUSG00000014498,Ankrd52,0.006194293488215881,-0.5688582636214559,0.7423173171721468,0.004993528971013506,-0.05298805280941732,1.0,0.011483596218789416,1.0338403337917876,0.551615747366113
ENSMUSG00000039878,Slc39a5,0.001429452343434434,-0.05428509079169608,1.0,0.002496764485506753,1.7543668692481864,0.6736987901912082,0.0,-0.288087761095575,1.0
ENSMUSG00000025374,Nabp2,0.5093615183771366,0.42790940857185533,0.06723450137901901,0.36952114385499946,-0.3751927645207287,0.37074283075147385,0.3838802164566748,-0.3399411375495449,0.43337855939873104
ENSMUSG00000025373,Rnf41,0.48887270145457645,0.5447939123901542,0.01641710828663946,0.2172185102390875,-1.1058736330615098,0.0010251453411026024,0.41176895013087766,-0.11041326004832763,0.9666245688549886
ENSMUSG00000025369,Smarcc2,0.8104994787273241,0.25666546472145335,0.30453440252666547,0.5467914223259789,-0.5464224585810247,0.11021337441736428,0.7644794054222669,-0.0065227301640776725,1.0
ENSMUSG00000090841,Myl6,4.968299861663614,0.1258445085197697,0.6573330208783564,4.459221371115061,-0.13525157102233054,0.8122415972608477,4.618046193698887,-0.08297617741416641,0.9804598258216729
ENSMUSG00000039824,Myl6b,0.02525365806734167,0.24117079273447395,0.7790168950237314,0.012483822427533766,-0.789953646975623,0.4127766392967965,0.026248219928661522,0.23866012568028605,0.9894000738595881
ENSMUSG00000025366,Esyt1,0.07051964894276541,-0.1749665732141601,0.7315958964000234,0.06741264110868234,-0.09648969144600317,1.0,0.0869472285136913,0.329296217317959,0.633049477746305
ENSMUSG00000039810,Zc3h10,0.10435002107071369,0.040574095549744005,1.0,0.07739969905070934,-0.4305084736600966,0.4644214497936157,0.1164764759334355,0.23222178128332782,0.7553919999369185
ENSMUSG00000093674,Rpl41,6.9252201198253545,-0.17522633259870224,0.4758752280164347,10.471430252215322,0.6337665896661617,0.008890034397922004,6.083024968467308,-0.30233136488284984,0.40139468786744076
ENSMUSG00000025364,Pa2g4,0.2782667228552365,0.36982339890214355,0.16879422537394692,0.22720556818111454,-0.19577692431421512,0.7664316718364781,0.20670473193820948,-0.37835441571823103,0.4064645533088146
ENSMUSG00000018166,Erbb3,0.03573630858586085,-1.5206030950142342,2.8392361689555973e-07,0.18226380744199297,2.2223532484759905,3.2695642990769666e-11,0.050855926111781705,-0.18532818667037354,0.9330997363257197
ENSMUSG00000025362,Rps26,3.178625527683703,-0.27667751212814506,0.19118664198386268,4.496672838397663,0.47270566573877537,0.0754087748740747,3.4286737281814115,0.015160526655473294,1.0
ENSMUSG00000002578,Ikzf4,0.030971467441079405,0.1827541065091527,0.8162487389967111,0.019974115884054025,-0.48509906544720227,0.6486037508809763,0.03116976116528556,0.14631506305020014,1.0
ENSMUSG00000097372,Gm26876,0.0009529682289562894,-0.46932259007054,1.0,0.002496764485506753,2.1694043685270303,0.5856783174138693,0.0,0.033840333791788524,1.0
ENSMUSG00000049858,Suox,0.05050731613468334,-0.4213425611687187,0.28456743313598526,0.09487705044925661,0.9417370051499097,0.03358245446242892,0.04921541236624036,-0.19187244583627194,0.9296880062596377
ENSMUSG00000000711,Rab5b,0.5298503352996968,0.09440923259949052,0.8069344714285266,0.42444996253614803,-0.32363564275308576,0.45125483077869416,0.5430100497741853,0.08357431004902982,0.9525522911418433
ENSMUSG00000025358,Cdk2,0.008576714060606604,0.6086799219307322,0.6200112217325853,0.007490293456520259,0.3620494464694266,1.0,0.0032810274910826903,-0.8406287841243536,0.7016559115898546
ENSMUSG00000025359,Pmel,0.004288357030303302,-0.5397119179619381,0.799164987351707,0.007490293456520259,1.0539271511070956,0.6866769837720937,0.004921541236624036,0.3334006156506959,1.0
ENSMUSG00000025357,Dgka,0.03954818150168601,-0.2766775121281446,0.6247966834536213,0.054928818681148565,0.4965691117805404,0.5087571395682945,0.042653357384074976,0.0608073813920571,1.0
ENSMUSG00000064030,Pym1,0.04812489556229261,0.12628715485012343,0.8895436798369218,0.03245793831158779,-0.4935606441953979,0.5336885403024021,0.050855926111781705,0.18835028284741284,0.9341695167011194
ENSMUSG00000112429,Gm47093,0.0,-2.054285090791696,0.5494880290454103,0.002496764485506753,3.7543668692481864,0.3073924483645619,0.0,1.0338403337917885,1.0
ENSMUSG00000025355,Mmp19,0.0019059364579125787,-1.7323569959043352,0.15342532254846974,0.009987057942027013,2.076294964135549,0.14652190254385986,0.004921541236624036,0.8639153323494764,0.8440201734312004
ENSMUSG00000047090,Tmem198b,0.0223947533804728,-0.4693225900705409,0.45077830789353507,0.052432054195641814,1.3558174927579127,0.01385469908100483,0.016405137455413454,-0.6152525043490842,0.551615747366113
ENSMUSG00000025354,Dnajc14,0.20917652625590552,0.23522152640328775,0.4847916809710611,0.15479939810141868,-0.3898867245919275,0.4259841939926657,0.1919401082283374,-0.055060170797143204,1.0
ENSMUSG00000078427,Sarnp,0.39405236267342564,-0.21566651655260793,0.4173690286421689,0.394488788710067,-0.07740841829933953,1.0,0.49871617864456896,0.34106192986412465,0.32074176524683357
ENSMUSG00000025353,Ormdl2,0.05765457785185551,-1.263099105627604,1.3700000486411162e-06,0.2172185102390875,1.7625873760531556,1.7034397730306463e-08,0.0869472285136913,0.08136870387437334,1.0
ENSMUSG00000025352,Gdf11,0.05908403019528994,-1.8764033655210417,1.1266979122405622e-16,0.11485116633331063,0.08495404672772011,0.9787597042741102,0.2854493917241941,2.0671989307382184,6.962581259827875e-18
ENSMUSG00000025351,Cd63,0.4779135668215791,-1.5079574401403093,1.2660489836079994e-18,2.1097659902532064,1.8967387407093597,6.526029352932868e-19,0.8678317713913716,0.23115937383815338,0.5856015661528855
ENSMUSG00000025350,Rdh5,0.021918269265994654,-3.761791084484239,3.330235552070682e-45,0.656649059688276,4.306907892276966,4.761730181417796e-57,0.07054209105827784,-0.7828524528451526,0.09600252652268579
ENSMUSG00000090247,Bloc1s1,0.34402153065322044,-0.8783613487279416,1.065715124279622e-05,0.8663772764708433,1.210046353024377,1.949268642264881e-06,0.4790300136980728,0.16520210692552606,0.7907890876244544
ENSMUSG00000025348,Itga7,0.07099613305724356,-0.2348573364335178,0.5676276197895386,0.052432054195641814,-0.5209111323403537,0.38891011431197525,0.10335236596910474,0.6159878189058898,0.1595791162978012
ENSMUSG00000048015,Neurod4,0.002858904686868868,1.7530698312659077,0.4039495449158578,0.0,-0.05298805280941643,1.0,0.0,-0.773514588265817,0.9397603117594242
ENSMUSG00000034833,Tespa1,0.0009529682289562894,-1.0542850907916979,0.8059094101319645,0.0,0.43243877436082556,1.0,0.0032810274910826903,2.0338403337917885,0.5382834234257691
ENSMUSG00000070601,Vmn2r84,0.008576714060606604,1.6086799219307313,0.11817487436122587,0.0,-1.6379505535305725,0.2781885060907859,0.0032810274910826903,-0.6291246789306415,0.7990700807861078
ENSMUSG00000092048,Vmn2r85,0.0009529682289562894,0.53067740992946,1.0,0.0,1.1694043685270312,1.0,0.0,0.44887783307063245,1.0
ENSMUSG00000092162,Vmn2r86,0.0009529682289562894,0.53067740992946,1.0,0.0,1.1694043685270312,1.0,0.0,0.44887783307063245,1.0
ENSMUSG00000091511,Vmn2r87,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000112742,Gm31793,0.0,-3.054285090791697,0.11665909244599347,0.004993528971013506,3.3393293699693425,0.14809498035157292,0.0016405137455413451,1.4488778330706324,0.8469525481773654
ENSMUSG00000023764,Sfi1,0.0490778637912489,0.12259267129238172,0.8885050317278783,0.059922347652162075,0.43243877436082556,0.5302856386907878,0.03445078865636825,-0.506728047570915,0.547355752279324
ENSMUSG00000020457,Drg1,0.5851224925791617,0.2061690939739106,0.47791018055456913,0.3994823176810805,-0.5413379049955663,0.12899555414438277,0.5774608384305535,0.057533823081575175,1.0
ENSMUSG00000020454,Eif4enif1,0.3011379603501874,0.5103096122354975,0.03531370842797027,0.18975410089851322,-0.5675612256391749,0.1553145826401429,0.2247503831391643,-0.3272770266695597,0.5114004282478561
ENSMUSG00000020453,Patz1,0.09148494997980378,-0.307318104467992,0.3872786557470504,0.12483822427533765,0.4211676620258049,0.3747082003902585,0.10499287971464609,0.13139564321446118,0.9505329831558879
ENSMUSG00000053263,Gm12592,0.0019059364579125787,-1.0542850907916979,0.6480543135170828,0.004993528971013506,1.5319744479117388,0.5141226155544725,0.0032810274910826903,0.8114479124553391,0.8185103658323235
ENSMUSG00000084941,Gm11944,0.0,-2.054285090791696,0.5494880290454103,0.002496764485506753,3.7543668692481864,0.3073924483645619,0.0,1.0338403337917885,1.0
ENSMUSG00000034614,Pik3ip1,0.2015527804242552,-0.257101973791384,0.4023553290911168,0.36452761488398594,0.9288996518060437,0.0015130928738080968,0.1591298333175105,-0.5062679311451084,0.2277484236839275
ENSMUSG00000020451,Limk2,0.30352038092257816,-0.2952931902954916,0.2406207187129647,0.2496764485506753,-0.42347200305808763,0.3073924483645619,0.4527817937694113,0.6201054937805797,0.016140095668313974
ENSMUSG00000020448,Rnf185,0.18106396350169499,0.10150958181572722,0.8323714082997062,0.15230263361591193,-0.22807475936750787,0.7317433263248384,0.17881599826400663,0.02729748792501585,1.0
ENSMUSG00000034587,8430429K09Rik,0.0405011497306423,-0.2427301802048074,0.6573885604202744,0.05742558316665532,0.5449135036192372,0.3807119624149576,0.04101284363853363,-0.03390427284404662,1.0
ENSMUSG00000034579,Pla2g3,0.011912102861953617,-0.5237703740929174,0.5727135292845504,0.009987057942027013,-0.20910725472669878,1.0,0.021326678692037488,0.9343046602408727,0.3668923945867784
ENSMUSG00000034570,Inpp5j,0.22251808146129357,-0.8313787976632123,3.465552944210413e-05,0.20972821678256726,-0.4509520387293191,0.304355235588562,0.5184023435910651,1.233654907153026,1.3662029115593774e-08
ENSMUSG00000075702,Selenom,1.485200984828377,-0.7516606262710152,9.687996763721116e-06,1.8251348389054365,0.007384565170064916,1.0,2.946362686992256,0.9349470714908907,1.5790761633487502e-06
ENSMUSG00000020439,Smtn,0.034306856242426416,-1.2220125365297632,9.32704282736087e-05,0.09737381493476337,1.2308049131911742,0.002712432127788662,0.0689015773127365,0.6527501664362814,0.21975290615374
ENSMUSG00000056579,Tug1,0.4345535124040679,-0.05270405497221642,0.9115170147055391,0.374514672826013,-0.25752680933306626,0.593602362615435,0.5003566923901103,0.23730229495333477,0.56907778956548
ENSMUSG00000034543,Morc2a,0.14485117080135598,0.2325960569964649,0.5388181701026439,0.1273349887608444,-0.10743583683179292,0.9749457671146983,0.1197575034245182,-0.23243973154566033,0.7775201615020355
ENSMUSG00000020435,Osbp2,0.5022142566599644,1.2472752064017034,1.0835811558264868e-09,0.14481234015939168,-1.603781413551928,1.3424086789599882e-06,0.2542796305589085,-0.8009953246879236,0.004529985955864074
ENSMUSG00000020434,4921536K21Rik,0.0004764841144781447,-2.054285090791697,0.265353585768226,0.007490293456520259,3.7543668692481864,0.037741618965987496,0.0,-0.288087761095575,1.0
ENSMUSG00000047205,Dusp18,0.08862604529293491,0.4702415560674851,0.19559566583974228,0.10236734390577687,0.4324387743608251,0.38338737193232525,0.03773181614745094,-1.2140871796517976,0.004418909565574406
